DATE,PRCP,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT08,WT11,WT13,WT16,WT17,WT18,WT19,WT22
11/21/12,0,,58,34,1,1,,1,,1,,,,,
11/22/12,0.05,,60,38,1,,,1,,1,1,,,,
11/23/12,0.13,,54,33,1,,,,,1,1,,1,,
11/24/12,0,,34,30,,,,,,,,,,,
11/25/12,0,,37,28,1,,,,,1,,,1,,
11/26/12,0,,36,29,,,,,,,,,,,
11/27/12,0,,36,25,,,,,,,,,,,
11/28/12,0,,40,27,,,,,,,,,,,
11/29/12,0,,47,28,,,,,,,,,,,
11/30/12,0,,44,34,1,,,1,,1,1,,,,
12/01/12,0,,54,34,1,,,,,1,,,,,
12/02/12,0.16,,57,48,1,,,,,1,1,,,,
12/03/12,0,,61,42,1,1,,1,,1,,,,,
12/04/12,0.22,,60,42,1,,,,,1,1,,,,
12/05/12,0,,42,26,,,,,,,,,,,
12/06/12,0,,39,24,,,,,,,,,,,
12/07/12,0.04,,43,37,1,,,,,1,1,,,,
12/08/12,0.1,,41,35,1,,,1,,1,1,,,,
12/09/12,0.03,,39,33,1,,,,,1,1,,,,
12/10/12,0.01,,41,32,1,,,,,1,1,,,,
12/11/12,0,,36,27,,,,,,,,,,,
12/12/12,0,,43,26,,,,,,,,,,,
12/13/12,0,,44,26,,,,,,,,,,,
12/14/12,0,,47,31,1,,,,,1,,,,,
12/15/12,0.03,,45,29,1,1,,,,1,1,,,,1
12/16/12,0.32,,52,43,1,,,,,1,1,,,,
12/17/12,0,,46,40,,,,,,,,,,,
12/18/12,0,,42,34,,,,,,,1,,,,
12/19/12,0,,39,31,1,,,1,,1,,,,,
12/20/12,0.51,,53,34,1,,,,,1,1,,1,1,
12/21/12,0.03,,43,29,1,,,,,1,,,1,1,
12/22/12,0,,33,29,,,,,,,,,,,
12/23/12,0,,38,22,,,,,,,,,,,
12/24/12,0.03,,33,26,1,,,,,1,,,1,,
12/25/12,0,,32,23,,,,,,,,,,,
12/26/12,0.24,,31,26,1,1,,,,1,,,1,,1
12/27/12,0.01,,33,16,1,,,,,1,,,1,1,
12/28/12,0,,29,13,1,,,,,1,,,1,,
12/29/12,0.07,,30,24,1,,,1,,1,,,1,,
12/30/12,0,,30,20,1,,,1,,1,,,1,,
12/31/12,0,,35,20,,,,,,,,,,,
01/01/13,0,,30,14,,,,,,,,,,,
01/02/13,0,,25,10,,,,,,,,,1,,
01/03/13,0,,30,17,,,,1,,,,,,,
01/04/13,0,,29,24,,,,,,,,,,,
01/05/13,0,,33,16,1,,,1,,1,,,1,,
01/06/13,0,,36,33,1,,,1,,,1,,1,1,
01/07/13,0,,35,30,,,,,,,,,,,
01/08/13,0,,36,26,1,,,1,,1,,,,,
01/09/13,0,,48,32,,,,,,,,,,,
01/10/13,0.01,,40,24,,,,,,,1,,,,
01/11/13,0.69,,57,36,1,,,,,1,1,,,,
01/12/13,0,,59,46,1,,,,,1,,,,,
01/13/13,0.78,,50,34,1,,,,,1,1,,,,
01/14/13,0,,34,21,,,,,,,,,,,
01/15/13,0,,31,18,,,,,,,,,,,
01/16/13,0,,38,22,1,,,1,,,,,,,
01/17/13,0,,37,19,,,,,,,,,,,
01/18/13,0,,37,15,,,,,,,,,1,,
01/19/13,0,,47,36,,,,,,,,,,,
01/20/13,0,,45,17,,,,,,,,,1,,
01/21/13,0,,19,6,1,1,,1,,1,,,1,,1
01/22/13,0,,11,1,,,,,,,,,,,
01/23/13,0,,17,5,1,,,1,,1,,,1,,
01/24/13,0,,22,12,1,,,,,1,,,1,,
01/25/13,0.01,,21,14,1,,,1,,1,,,1,,
01/26/13,0,,47,14,1,,,,,1,,,,,
01/27/13,0.31,,28,14,1,,,1,,,1,1,1,,1
01/28/13,0.18,,46,30,1,,,1,,,1,1,,,
01/29/13,0.56,,57,36,1,1,,1,,,1,,,,
01/30/13,0.27,,61,36,1,,,,,1,1,,,1,
01/31/13,0,,36,17,1,,,1,,1,,,1,,1
02/01/13,0,,21,11,,,,,,,,,1,,
02/02/13,0.01,,22,13,1,,,1,,1,,,1,,
02/03/13,0,,51,10,1,,,1,,1,,,1,,
02/04/13,0.01,,21,16,1,,,,,1,,,1,,
02/05/13,0,,28,15,1,,,1,,1,,,1,,
02/06/13,0,,28,14,1,,,,,1,,,1,,
02/07/13,0,,36,23,,,,,,,,,,,
02/08/13,0.19,,31,25,1,,,1,,,1,1,1,,
02/09/13,0,,29,14,,,,,,,,,,,
02/10/13,0.06,,40,19,,,,,,,1,,,,
02/11/13,0,,45,33,,,,,,,1,,,,
02/12/13,0,,34,29,,,,,,,,,1,,
02/13/13,0,,38,27,1,,,,,,,,,,
02/14/13,0.02,,40,28,1,,,1,,1,1,,1,,
02/15/13,0,,36,25,,,,,,,,,1,,
02/16/13,0.04,,27,17,1,,,,,1,,,1,,
02/17/13,0,,25,11,1,,,,,,,,1,,
02/18/13,0,,45,15,,,,,,,1,,,,
02/19/13,0.09,,44,20,1,,,,,1,1,1,1,,
02/20/13,0,,23,17,,,,,,,,,1,,
02/21/13,0,,26,19,,,,,,,,,1,,
02/22/13,0.09,,34,22,1,1,,1,,,,,1,,1
02/23/13,0,,34,24,,,,,,,,,,,
02/24/13,0,,35,22,1,,,,,,,,1,,
02/25/13,0,,39,18,,,,,,,,,,,
02/26/13,0.66,,35,27,1,,,,,1,1,,1,,
02/27/13,0.08,,36,33,1,1,,1,,,1,1,1,,
02/28/13,0.04,,38,30,1,,,1,,1,,,1,,
03/01/13,0,,30,26,,,,,,,,,,,
03/02/13,0,,30,24,,,,,,,,,1,,
03/03/13,0,,30,21,,,,,,,,,1,,
03/04/13,0,,38,18,,,,,,,,,,,
03/05/13,0,,35,21,,,,,,,,,,,
03/06/13,0,,43,28,,,,,,,,,,,
03/07/13,0,,38,30,1,,,,,1,,,1,,
03/08/13,0,,45,25,,,,1,,,,,,,
03/09/13,0,,44,25,1,,,,,1,1,,,,
03/10/13,0,,64,35,,,,,,,1,,,,
03/11/13,0.21,,58,38,1,,,,,1,1,,,,
03/12/13,0,,38,30,1,,,,,1,,,1,,
03/13/13,0.01,,34,27,1,,,,,1,,,1,,
03/14/13,0,,42,23,,,,,,,,,,,
03/15/13,0.03,,40,30,1,,,,,1,1,,1,1,
03/16/13,0.09,,32,27,1,,,,,1,,,1,,
03/17/13,0,,32,23,,,,,,,,,,,
03/18/13,0.04,,36,24,1,,,1,,,1,1,1,,
03/19/13,0,,57,24,,,,,,,,,1,,
03/20/13,0,,30,19,,,,,,,,,1,,
03/21/13,0,,32,17,,,,,,,,,1,,
03/22/13,0,,40,26,,,,,,,,,,,
03/23/13,0,,41,22,,,,,,,,,,,
03/24/13,0,,38,24,,,,,,,,,,,
03/25/13,0.03,,39,30,1,,,1,,1,,,1,,
03/26/13,0,,45,34,,,,,,,,,,,
03/27/13,0,,49,31,,,,,,,,,,,
03/28/13,0,,52,34,,,,,,,,,,,
03/29/13,0,,54,32,,,,,,,,,,,
03/30/13,0,,55,29,,,,,,,,,,,
03/31/13,0.04,,60,37,1,,,1,,,1,,,,
04/01/13,0.01,,44,28,,,,,,,,,,,
04/02/13,0,,41,24,,,,,,,,,,,
04/03/13,0,,42,26,,,,1,,,,,,,
04/04/13,0,,54,28,,,,,,,,,,,
04/05/13,0,,49,30,,,,,,,,,,,
04/06/13,0,,51,29,,,,,,,,,,,
04/07/13,0,,59,39,,,,,,,,,,,
04/08/13,0.07,,65,36,1,,,,,,,,,,
04/09/13,0.02,,48,40,1,,,1,,,,,,,
04/10/13,0.64,,44,38,1,,,,,,,,,,
04/11/13,1.22,,40,35,1,,,,,,,,,,
04/12/13,0.28,,45,35,1,,,,,,,,,,
04/13/13,0.02,,43,34,1,,,1,,,,,,,
04/14/13,0,,45,34,,,,,,,,,,,
04/15/13,0.01,,69,36,,,,,,,,,,,
04/16/13,0.24,,62,46,1,,,,,,,,,,
04/17/13,0.92,,56,40,1,,,,,,,,,,
04/18/13,0.81,,80,45,1,,,,,,,,,,
04/19/13,0.12,,63,38,1,,,,,,,,,,
04/20/13,0,,41,31,,,,,,,,,,,
04/21/13,0,,45,26,,,,,,,,,,,
04/22/13,0,,59,33,,,,,,,,,,,
04/23/13,0.21,,70,43,1,,,,,,,,,,
04/24/13,0.34,,56,36,1,,,,,,,,,,
04/25/13,0.04,,52,34,,,,,,,,,,,
04/26/13,0,,57,31,,,,,,,,,,,
04/27/13,0,,67,38,,,,,,,,,,,
04/28/13,0.33,,55,48,1,,,,,,,,,,
04/29/13,0,,65,52,1,1,,,,,,,,,
04/30/13,0,,72,54,1,,,1,,,,,,,
05/01/13,0,,79,51,,,,,,,,,,,
05/02/13,0,,77,51,,,,,,,,,,,
05/03/13,0,,74,55,,,,,,,,,,,
05/04/13,0,,68,54,,,,,,,,,,,
05/05/13,0,,70,50,,,,,,,,,,,
05/06/13,0,,71,48,,,,,,,,,,,
05/07/13,0,,74,52,,,,,,,,,,,
05/08/13,0.01,,77,57,,,,,,,,,,,
05/09/13,0,,78,53,,,,,,,,,,,
05/10/13,0.23,,74,43,1,,,,,,,,,,
05/11/13,0.01,,59,39,,,,,,,,,,,
