Date2,PRCP,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
9/17/15,0,84,58,1,,,,,,,1,,,,,,,,,,,
9/18/15,0.14,79,63,1,,1,,,,,1,,,,,,,,,,,
9/19/15,0.26,73,55,1,,1,,,,,,,,,,,,,,,,
9/20/15,0,71,48,,,,,,,,,,,,,,,,,,,
9/21/15,0,73,52,,,,,,,,,,,,,,,,,,,
9/22/15,0,78,51,1,,,,,,,1,,,,,,,,,,,
9/23/15,0,79,53,1,,,,,,,1,,,,,,,,,,,
9/24/15,0,79,56,1,,,,,,,1,,,,,,,,,,,
9/25/15,0,80,59,1,,,,,,,1,,,,,,,,,,,
9/26/15,0,76,62,1,,,,,,,,,,,,,,,,,,
9/27/15,0,77,61,1,,,,,,,,,,,,,,,,,,
9/28/15,0,78,67,1,,,,,,,,,,,,,,,,,,
9/29/15,0.17,74,57,1,1,,,,,,1,,,,,,,,,,,
9/30/15,0,66,52,,,,,,,,,,,,,,,,,,,
10/01/15,0,61,46,,,,,,,,,,,,,,,,,,,
10/02/15,0,57,46,,,,,,,,,,,,,,,,,,,
10/03/15,0.13,52,47,1,,,,,,,,,,,,,,,,,,
10/04/15,0,61,48,1,,,,,,,,,,,,,,,,,,
10/05/15,0,72,57,1,,,,,,,1,,,,,,,,,,,
10/06/15,0,69,56,1,,,,,,,1,,,,,,,,,,,
10/07/15,0,75,52,1,,,,,,,1,,,,,,,,,,,
10/08/15,0.11,74,48,1,,1,,,,,,,,,,,,,,,,
10/09/15,0.03,67,47,1,,,,,,,,,,,,,,,,,,
10/10/15,0,65,43,,,,,,,,,,,,,,,,,,,
10/11/15,0,76,45,,,,,,,,,,,,,,,,,,,
10/12/15,0,78,52,,,,,,,,,,,,,,,,,,,
10/13/15,0,63,50,,,,,,,,,,,,,,,,,,,
10/14/15,0,60,41,,,,,,,,,,,,,,,,,,,
10/15/15,0,67,40,,,,,,,,,,,,,,,,,,,
10/16/15,0,57,36,,,,,,,,,,,,,,,,,,,
10/17/15,0,48,31,,,,,,,,,,,,,,,,,,,
10/18/15,0,52,33,,,,,,,,,,,,,,,,,,,
10/19/15,0,68,33,,,,,,,,,,,,,,,,,,,
10/20/15,0,77,55,,,,,,,,,,,,,,,,,,,
10/21/15,0,75,54,,,,,,,,,,,,,,,,,,,
10/22/15,0,68,49,,,,,,,,,,,,,,,,,,,
10/23/15,0,60,45,,,,,,,,,,,,,,,,,,,
10/24/15,0.44,71,52,1,,,,,,,1,,,,,,,,,,,
10/25/15,0,63,46,,,,,,,,,,,,,,,,,,,
10/26/15,0,59,39,,,,,,,,,,,,,,,,,,,
10/27/15,0.05,59,45,1,,,,,,,,,,,,,,,,,,
10/28/15,1.13,63,50,1,,,,,,,,,,,,,,,,,,
10/29/15,0,53,39,1,,,,,,,,,,,,,,,,,,
10/30/15,0,52,41,,,,,,,,,,,,,,,,,,,
10/31/15,0.08,52,42,1,,,,,,,,,,,,,,,,,,
11/01/15,0,66,45,1,,,,,,,,,,,,,,,,,,
11/02/15,0,71,37,,,,,,,,,,,,,,,,,,,
11/03/15,0,76,45,,,,,,,,,,,,,,,,,,,
11/04/15,0,77,46,1,,,,,,,1,,,,,,,,,,,
11/05/15,0,74,52,1,1,,,,,,1,,,,,,,,,,,
11/06/15,0.15,66,50,1,,,,,,,,,,,,,,,,,,
11/07/15,0,55,38,,,,,,,,,,,,,,,,,,,
11/08/15,0,52,33,,,,,,,,1,,,,,,,,,,,
11/09/15,0.01,55,31,1,,,,,,,1,,,,,,,,,,,
11/10/15,0.41,48,42,1,,,,,,,1,,,,,,,,,,,
11/11/15,0,57,35,1,,,,,,,1,,,,,,,,,,,
11/12/15,0.14,55,45,1,,,,,,,,,,,,,,,,,,
11/13/15,0.04,46,37,,,,,,,,1,,,,,,,,,,,
11/14/15,0,51,38,,,,,,,,,,,,,,,,,,,
11/15/15,0,65,39,,,,,,,,,,,,,,,,,,,
11/16/15,0,63,35,,,,,,,,,,,,,,,,,,,
11/17/15,0,62,46,1,,,,,,,1,,,,,,,,,,,
11/18/15,0.35,64,56,1,,,,,,,,,,,,,,,,,,
11/19/15,0,61,37,,,,,,,,,,,,,,,,,,,
11/20/15,0,46,33,,,,,,,,,,,,,,,,,,,
11/21/15,0.43,39,29,1,1,,,,,,,,,,,,,,,,,
11/22/15,0,33,20,1,,,,,,,,,,,,,,,,,,
11/23/15,0,34,21,1,,,,,,,,,,,,,,,,,,
11/24/15,0,40,23,1,,,,,,,1,,,,,,,,,,,
11/25/15,0,54,30,1,,,,,,,1,,,,,,,,,,,
11/26/15,0.02,62,44,,,,,,,,,,,,,,,,,,,
11/27/15,0.49,61,35,1,,,,,,,,,,,,,,,,,,
11/28/15,0.02,39,29,1,,,,,,,,,,,,,,,,,,
11/29/15,0,40,23,,,,,,,,1,,,,,,,,,,,
11/30/15,0,47,28,1,,,,,,,1,,,,,,,,,,,
12/01/15,0.05,50,34,1,1,,,,,,,,,,,,,,,,,
12/02/15,0.05,43,28,1,,,,,,,,,,,,,,,,,,
12/03/15,0.04,46,33,1,,,,,,,,,,,,,,,,,,
12/04/15,0,45,31,1,,,,,,,,,,,,,,,,,,
12/05/15,0,33,28,1,1,,,,,,,,,,,,,,,,,
12/06/15,0,40,28,1,1,,,,,,1,,,,,,,,,,,
12/07/15,0,40,27,1,1,,,,,,1,,,,,,,,,,,
12/08/15,0,46,34,1,1,,,,,,1,,,,,,,,,,,
12/09/15,0,51,37,1,,,,,,,,,,,,,,,,,,
12/10/15,0,54,35,1,,,,,,,,,,,,,,,,,,
12/11/15,0,57,44,,,,,,,,,,,,,,,,,,,
12/12/15,0,63,48,1,,,,,,,1,,,,,,,,,,,
12/13/15,0.01,62,51,1,1,,,,,,,,,,,,,,,,,
12/14/15,0.12,59,45,1,,,,,,,,,,,,,,,,,,
12/15/15,0,48,42,,,,,,,,,,,,,,,,,,,
12/16/15,0.03,53,42,1,,,,,,,,,,,,,,,,,,
12/17/15,0,51,34,,,,,,,,,,,,,,,,,,,
12/18/15,0,34,27,1,,,,,,,1,,,,,,,,,,,
12/19/15,0.01,31,24,1,,,,,,,,,,,,,,,,,,
12/20/15,0,43,21,,,,,,,,,,,,,,,,,,,
12/21/15,0.52,52,39,1,,,,,,,,,,,,,,,,,,
12/22/15,0,53,40,1,,,,,,,,,,,,,,,,,,
12/23/15,0.45,59,40,1,1,,,,,,,,,,,,,,,,,
12/24/15,0,58,42,,,,,,,,,,,,,,,,,,,
12/25/15,0,50,34,1,,,,,,,1,,,,,,,,,,,
12/26/15,0.24,44,34,1,,,,,,,1,,,,,,,,,,,
12/27/15,0.31,44,35,1,,,,,,,,,,,,,,,,,,
12/28/15,1.14,38,29,1,,,1,,1,,,,,,,,,,,,,
12/29/15,0.04,45,32,1,1,,,,,,,,,,,,,,,,,
12/30/15,0,37,32,,,,,,,,,,,,,,,,,,,
12/31/15,0,36,31,,,,,,,,1,,,,,,,,,,,
1/01/16,0,32,27,,,,,,,,,,,,,,,,,,,
1/02/16,0,40,30,,,,,,,,,,,,,,,,,,,
1/03/16,0,36,26,,,,,,,,,,,,,,,,,,,
1/04/16,0.02,31,16,,,,,,,,,,,,,,,,,,,
1/05/16,0,31,12,,,,,,,,,,,,,,,,,,,
1/06/16,0,37,17,,,,,,,,,,,,,,,,,,,
1/07/16,0,44,26,,,,,,,,,,,,,,,,,,,
1/08/16,0.19,41,29,1,1,,,,,,1,,,,,,,,,,,
1/09/16,0.07,50,40,1,,,,,,,,,,,,,,,,,,
1/10/16,0.38,44,18,1,1,,1,,,,1,1,,,,,,,,,,
1/11/16,0.04,19,11,1,,,,,,,,1,,,,,,,,,,
1/12/16,0.07,27,15,1,,,,,,,1,1,,,,,,,,,,
1/13/16,0.04,17,11,1,,,,,,,1,,,,,,,,,,,
1/14/16,0,36,17,1,,,,,,,,,,,,,,,,,,
1/15/16,0.35,42,23,1,1,,,,,,,,,,,,,,,,,
1/16/16,0,38,30,,,,,,,,,,,,,,,,,,,
1/17/16,0.01,30,10,1,,,,,,,1,,,,,,,,,,,
1/18/16,0,16,8,,,,,,,,,,,,,,,,,,,
1/19/16,0,24,9,,,,,,,,,,,,,,,,,,,
1/20/16,0.01,21,12,,,,,,,,1,,,,,,,,,,,
1/21/16,0,27,14,1,,,,,,,1,,,,,,,,,,,
1/22/16,0,29,21,1,,,,,,,1,,,,,,,,,,,
1/23/16,0,33,19,,,,,,,,,,,,,,,,,,,
1/24/16,0,36,18,,,,,,,,,,,,,,,,,,,
1/25/16,0,44,26,,,,,,,,1,,,,,,,,,,,
1/26/16,0,47,32,,,,,,,,1,,,,,,,,,,,
1/27/16,0,35,27,1,,,,,,,,,,,,,,,,,,
1/28/16,0,40,28,1,,,,,,,1,,,,,,,,,,,
1/29/16,0,32,24,,,,,,,,,,,,,,,,,,,
1/30/16,0,51,28,,,,,,,,,,,,,,,,,,,
1/31/16,0.16,53,35,1,,,,,,,1,,,,,,,,,,,
2/01/16,0,47,30,,,,,,,,,,,,,,,,,,,
2/02/16,0.44,41,28,1,,1,,,,,1,,,,,,,,,,,
2/03/16,0.02,56,36,1,,,,,,,,,,,,,,,,,,
2/04/16,0.03,36,26,1,,,,,,,,,,,,,,,,,,
2/05/16,0,40,20,,,,,,,,,,,,,,,,,,,
2/06/16,0,39,25,,,,,,,,,,,,,,,,,,,
2/07/16,0,50,28,,,,,,,,,,,,,,,,,,,
2/08/16,0,42,33,1,,,,,,,1,,,,,,,,,,,
2/09/16,0.15,33,25,1,,,,,,,,,,,,,,,,,,
2/10/16,0.04,25,13,1,,,,,,,,,,,,,,,,,,
2/11/16,0,23,10,,,,,,,,,,,,,,,,,,,
2/12/16,0.02,26,8,1,,,,,,,,1,,,,,,,,,,
2/13/16,0.01,15,1,,,,,,,,1,,,,,,,,,,,
2/14/16,0,19,-1,1,,,,,,,1,,,,,,,,,,,
2/15/16,0.03,29,18,1,,,,,1,,1,,,,,,,,,,,
2/16/16,0,31,28,1,,,,,,,1,,,,,,,,,,,
2/17/16,0.03,34,18,1,,,,,,,,,,,,,,,,,,
2/18/16,0,32,13,,,,,,,,,,,,,,,,,,,
2/19/16,0.02,61,31,,,,,,,,,,,,,,,,,,,
2/20/16,0,63,40,,,,,,,,,,,,,,,,,,,
2/21/16,0,44,32,,,,,,,,,,,,,,,,,,,
2/22/16,0,39,27,,,,,,,,,,,,,,,,,,,
2/23/16,0,43,23,,,,,,,,,,,,,,,,,,,
2/24/16,0.93,34,32,1,,,1,,1,,,,,,,,,,,,,
2/25/16,0.13,34,25,1,,,,,,,,,,,,,,,,,,
2/26/16,0,33,23,,,,,,,,,,,,,,,,,,,
2/27/16,0,44,27,,,,,,,,,,,,,,,,,,,
2/28/16,0.13,64,36,1,,,,,,,,,,,,,,,,,,
2/29/16,0.04,53,27,1,,,,,,,,,,,,,,,,,,
3/01/16,0.29,33,21,1,,,1,,1,,,1,,,,,,,,,,
3/02/16,0,28,18,,,,,,,,,,,,,,,,,,,
3/03/16,0.1,30,19,1,,,,,,,,,,,,,,,,,,
3/04/16,0.02,36,26,1,,,,,,,1,,,,,,,,,,,
3/05/16,0.1,33,28,1,,,,,,,1,,,,,,,,,,,
3/06/16,0,37,25,1,,,,,,,1,,,,,,,,,,,
3/07/16,0,64,35,,,,,,,,,,,,,,,,,,,
3/08/16,0,71,48,,,,,,,,,,,,,,,,,,,
3/09/16,0.05,71,53,1,,,,,,,,,,,,,,,,,,
3/10/16,0.05,59,46,1,,,,,,,1,,,,,,,,,,,
3/11/16,0,52,34,1,,,,,,,,,,,,,,,,,,
3/12/16,0,61,30,1,,,,,,,,,,,,,,,,,,
3/13/16,1.25,48,43,1,,,,,,,,,,,,,,,,,,
3/14/16,0.01,64,43,1,1,,,,,,,,,,,,,,,,,
3/15/16,0,52,45,1,,1,,,,,1,,,,,,,,,,,
3/16/16,0.11,61,44,1,,1,,,,,,,,,,,,,,,,
3/17/16,0,56,39,,,,,,,,,,,,,,,,,,,
3/18/16,0,52,32,,,,,,,,,,,,,,,,,,,
3/19/16,0,43,27,,,,,,,,,,,,,,,,,,,
3/20/16,0,46,28,,,,,,,,,,,,,,,,,,,
3/21/16,0,47,28,,,,,,,,,,,,,,,,,,,
3/22/16,0,63,32,,,,,,,,1,,,,,,,,,,,
3/23/16,0.01,56,37,1,,,,,,,1,,,,,,,,,,,
3/24/16,1.49,57,37,1,,,,,,,,,,,,,,,,,,
3/25/16,0,45,29,1,,,,,,,,,,,,,,,,,,
3/26/16,0,46,29,1,,,,,,,1,,,,,,,,,,,
3/27/16,0.62,68,32,1,,1,,,,,,,,,,,,,,,,
3/28/16,0.14,50,39,1,,,,,,,,,,,,,,,,,,
3/29/16,0,52,32,,,,,,,,,,,,,,,,,,,
3/30/16,0.02,62,34,1,,,,,,,,,,,,,,,,,,
3/31/16,0.6,65,53,1,,,,,,,,,,,,,,,,,,
4/01/16,0,54,42,,,,,,,,,,,,,,,,,,,
4/02/16,0.09,44,26,1,1,,,,,,1,,,,,,,,,,,
4/03/16,0.02,48,23,1,,,,,,,,,,,,,,,,,,
4/04/16,0,37,23,1,,,,,1,,,,,,,,,,,,,
4/05/16,0,38,20,,,,,,,,,,,,,,,,,,,
4/06/16,0.14,55,32,1,,1,1,1,,,1,,,,,,,,,,,
4/07/16,0.1,46,32,1,,,,,,,1,,,,,,,,,,,
4/08/16,0.03,43,28,1,,,,,,,,,,,,,,,,,,
4/09/16,0.01,36,26,1,,,,,,,,,,,,,,,,,,
4/10/16,0.4,46,26,1,,,1,,1,,,,,,,,,,,,,
4/11/16,0.05,60,36,1,,,,,,,1,,,,,,,,,,,
4/12/16,0,50,32,,,,,,,,,,,,,,,,,,,
4/13/16,0,50,34,,,,,,,,1,,,,,,,,,,,
4/14/16,0,56,33,,,,,,,,1,,,,,,,,,,,
4/15/16,0,68,35,,,,,,,,,,,,,,,,,,,
4/16/16,0,74,43,,,,,,,,1,,,,,,,,,,,
4/17/16,0,78,44,,,,,,,,1,,,,,,,,,,,
4/18/16,0,81,47,,,,,,,,1,,,,,,,,,,,
4/19/16,0,62,46,,,,,,,,1,,,,,,,,,,,
4/20/16,0,65,44,,,,,,,,1,,,,,,,,,,,
4/21/16,0.26,63,49,1,,1,,,,,1,,,,,,,,,,,
4/22/16,0,63,43,1,1,,,,,,,,,,,,,,,,,
4/23/16,0,59,38,,,,,,,,,,,,,,,,,,,
4/24/16,0,66,38,,,,,,,,,,,,,,,,,,,
4/25/16,0.09,73,46,1,,1,,,,,,,,,,,,,,,,
4/26/16,0.41,55,43,1,1,1,,,,,1,,,,,,,,,,,
4/27/16,0,59,38,,,,,,,,,,,,,,,,,,,
4/28/16,0.07,50,42,,,,,,,,,,,,,,,,,,,
4/29/16,0.02,52,43,,,,,,,,1,,,,,,,,,,,
4/30/16,0.62,56,41,1,,,,,,,,,,,,,,,,,,
5/01/16,0.04,55,48,1,,,,,,,1,,,,,,,,,,,
5/02/16,0.41,54,47,1,,,,,,,1,,,,,,,,,,,
5/03/16,0,63,41,1,1,,,,,,1,,,,,,,,,,,
5/04/16,0.19,61,48,1,,,,,,,1,,,,,,,,,,,
5/05/16,0.01,67,44,1,,,,,,,1,,,,,,,,,,,
5/06/16,0,73,46,,,,,,,,,,,,,,,,,,,
5/07/16,0,75,51,,,,,,,,,,,,,,,,,,,
5/08/16,0,70,44,,,,,,,,,,,,,,,,,,,
5/09/16,0,65,42,,,,,,,,,,,,,,,,,,,
5/10/16,0.09,54,50,1,,,,,,,1,,,,,,,,,,,
5/11/16,0,68,54,,,,,,,,1,,,,,,,,,,,
5/12/16,1.02,78,55,1,,1,,,,,1,,,,,,,,,,,
5/13/16,0.01,69,54,1,,,,,,,1,,,,,,,,,,,
5/14/16,0.22,56,42,1,,,,1,,,,,,,,,,,,,,
5/15/16,0.04,50,34,1,,,,,,,,,,,,,,,,,,
5/16/16,0,69,38,,,,,,,,,,,,,,,,,,,
5/17/16,0,64,51,,,,,,,,1,,,,,,,,,,,
5/18/16,0,67,45,,,,,,,,,,,,,,,,,,,
5/19/16,0,71,44,,,,,,,,1,,,,,,,,,,,
5/20/16,0,71,47,,,,,,,,1,,,,,,,,,,,
5/21/16,0,73,55,,,,,,,,,,,,,,,,,,,
5/22/16,0,73,52,,,,,,,,1,,,,,,,,,,,
5/23/16,0,76,44,,,,,,,,1,,,,,,,,,,,
5/24/16,0,85,52,,,,,,,,1,,,,,,,,,,,
5/25/16,0,86,61,,,,,,,,,,,,,,,,,,,
5/26/16,0.02,86,68,1,,,,,,,1,,,,,,,,,,,
5/27/16,0,82,66,1,,,,,,,1,,,,,,,,,,,
5/28/16,0.08,89,66,,,,,,,,1,,,,,,,,,,,
5/29/16,0.07,86,68,,,1,,,,,1,,,,,,,,,,,
5/30/16,0,86,61,,,,,,,,,,,,,,,,,,,
5/31/16,0,83,62,,,,,,,,,,,,,,,,,,,
6/01/16,0.04,82,56,1,,,,,,,1,,,,,,,,,,,
6/02/16,0,84,62,1,,,,,,,1,,,,,,,,,,,
6/03/16,0,82,58,,,,,,,,,,,,,,,,,,,
6/04/16,0.99,78,63,1,,,,,,,,,,,,,,,,,,
6/05/16,0.03,77,60,1,,,,,,,1,,,,,,,,,,,
6/06/16,0,83,59,,,,,,,,,,,,,,,,,,,
6/07/16,0,70,54,,,,,,,,1,,,,,,,,,,,
6/08/16,0,71,48,,,,,,,,,,,,,,,,,,,
6/09/16,0,73,49,,,,,,,,,,,,,,,,,,,
6/10/16,0,81,60,,,,,,,,1,,,,,,,,,,,
6/11/16,0,93,68,,,,,,,,,,,,,,,,,,,
6/12/16,0,80,57,,,,,,,,,,,,,,,,,,,
6/13/16,0,74,52,,,,,,,,,,,,,,,,,,,
6/14/16,0,77,61,,,,,,,,,,,,,,,,,,,
6/15/16,0,87,63,,,,,,,,,,,,,,,,,,,
6/16/16,0.24,80,64,1,,1,,,,,1,,,,,,,,,,,
6/17/16,0,87,59,,,,,,,,,,,,,,,,,,,
6/18/16,0,88,60,,,,,,,,,,,,,,,,,,,
6/19/16,0,90,64,,,,,,,,,,,,,,,,,,,
6/20/16,0,93,71,,,1,,,,,1,,,,,,,,,,,
6/21/16,0,85,61,,,,,,,,,,,,,,,,,,,
6/22/16,0,85,62,,,,,,,,,,,,,,,,,,,
6/23/16,0,78,64,1,,,,,,,1,,,,,,,,,,,
6/24/16,0,84,56,,,,,,,,,,,,,,,,,,,
6/25/16,0,86,60,1,,,,,,,1,,,,,,,,,,,
6/26/16,0,92,67,1,,,,,,,1,,,,,,,,,,,
6/27/16,0,94,69,1,,,,,,,1,,,,,,,,,,,
6/28/16,0,76,58,,,,,,,,,,,,,,,,,,,
6/29/16,0,81,53,,,,,,,,,,,,,,,,,,,
6/30/16,0,84,55,,,,,,,,,,,,,,,,,,,
7/01/16,0.34,77,60,1,,,,,,,,,,,,,,,,,,
7/02/16,0,78,54,,,,,,,,,,,,,,,,,,,
7/03/16,0,79,57,,,,,,,,1,,,,,,,,,,,
7/04/16,0,78,57,,,,,,,,1,,,,,,,,,,,
7/05/16,0,89,69,,,,,,,,1,,,,,,,,,,,
7/06/16,0,90,68,,,,,,,,1,,,,,,,,,,,
7/07/16,0.17,93,69,1,,1,,,,,,,,,,,,,,,,
7/08/16,0.67,89,67,1,,1,,1,,,1,,,,,,,,,,,
7/09/16,0,79,65,,,,,,,,,,,,,,,,,,,
7/10/16,0,85,63,,,,,,,,,,,,,,,,,,,
7/11/16,0,87,69,,,,,,,,,,,,,,,,,,,
7/12/16,0.11,93,70,1,,1,,,,,1,,,,,,,,,,,
7/13/16,0.03,91,71,1,,1,,,,,1,,,,,,,,,,,
7/14/16,0,89,70,,,,,,,,,,,,,,,,,,,
7/15/16,0,83,67,,,,,,,,,,,,,,,,,,,
7/16/16,0.01,77,65,1,,,,,,,1,,,,,,,,,,,
7/17/16,0,87,63,1,,,,,,,1,,,,,,,,,,,
7/18/16,0.04,88,71,,,1,,,,,,,,,,,,,,,,
7/19/16,0,88,62,,,,,,,,1,,,,,,,,,,,
7/20/16,0,86,61,,,,,,,,,,,,,,,,,,,
7/21/16,0.06,92,70,1,,1,,,,,1,,,,,,,,,,,
7/22/16,0,95,73,1,,,,,,,1,,,,,,,,,,,
7/23/16,0,98,72,,,,,,,,,,,,,,,,,,,
7/24/16,0.09,87,75,1,,,,,,,,,,,,,,,,,,
7/25/16,0.03,93,74,1,,1,,,,,1,,,,,,,,,,,
7/26/16,0,88,66,,,,,,,,1,,,,,,,,,,,
7/27/16,0,92,67,,,,,,,,,,,,,,,,,,,
7/28/16,0,87,71,,,,,,,,1,,,,,,,,,,,
7/29/16,0,87,68,,,,,,,,1,,,,,,,,,,,
7/30/16,0.02,81,67,,,,,,,,,,,,,,,,,,,
7/31/16,0,86,67,1,,,,,,,,,,,,,,,,,,
8/01/16,0,88,66,1,,,,,,,1,,,,,,,,,,,
8/02/16,0,88,68,1,,,,,,,1,,,,,,,,,,,
8/03/16,0,90,67,,,,,,,,1,,,,,,,,,,,
8/04/16,0,92,67,1,,,,,,,1,,,,,,,,,,,
8/05/16,0.17,90,72,1,,,,,,,1,,,,,,,,,,,
8/06/16,0,87,65,,,,,,,,,,,,,,,,,,,
8/07/16,0,88,66,,,,,,,,,,,,,,,,,,,
8/08/16,0,85,62,,,,,,,,,,,,,,,,,,,
8/09/16,0,90,65,1,,,,,,,1,,,,,,,,,,,
8/10/16,0,96,72,1,,,,,,,1,,,,,,,,,,,
8/11/16,0,95,76,1,,,,,,,1,,,,,,,,,,,
8/12/16,0,95,75,1,,1,,,,,1,,,,,,,,,,,
8/13/16,1.05,86,73,1,1,1,,,,,,,,,,,,,,,,
8/14/16,0.26,83,69,,,,,,,,,,,,,,,,,,,
8/15/16,0.2,79,68,1,1,,,,,,1,,,,,,,,,,,
8/16/16,1.96,84,70,1,,1,,,,,,,,,,,,,,,,
8/17/16,0.19,86,67,1,,1,,,,,1,,,,,,,,,,,
8/18/16,0,84,66,1,,,,,,,1,,,,,,,,,,,
8/19/16,0,88,69,1,,,,,,,1,,,,,,,,,,,
8/20/16,0.28,86,69,1,,,,,,,1,,,,,,,,,,,
8/21/16,0.01,79,61,,,,,,,,1,,,,,,,,,,,
8/22/16,0,79,58,,,,,,,,,,,,,,,,,,,
8/23/16,0,81,59,,,,,,,,,,,,,,,,,,,
8/24/16,0.21,84,63,1,,,,,,,1,,,,,,,,,,,
8/25/16,0,88,69,1,,,,,,,1,,,,,,,,,,,
8/26/16,0,86,64,1,,,,,,,,,,,,,,,,,,
8/27/16,1.29,83,70,1,,1,,,,,1,,,,,,,,,,,
8/28/16,0,87,69,1,1,1,,,,,1,,,,,,,,,,,
8/29/16,0,84,67,1,,,,,,,1,,,,,,,,,,,
8/30/16,0,82,67,1,,,,,,,1,,,,,,,,,,,
8/31/16,0,82,62,1,,,,,,,,,,,,,,,,,,
9/01/16,0,75,60,,,,,,,,,,,,,,,,,,,
9/02/16,0,75,57,,,,,,,,,,,,,,,,,,,
9/03/16,0,77,55,,,,,,,,1,,,,,,,,,,,
9/04/16,0,80,56,1,,,,,,,1,,,,,,,,,,,
9/05/16,0,84,58,1,,,,,,,1,,,,,,,,,,,
9/06/16,0,91,69,1,,,,,,,1,,,,,,,,,,,
9/07/16,0.81,90,73,1,,1,,,,,1,,,,,,,,,,,
9/08/16,0.04,82,72,1,,,,,,,1,,,,,,,,,,,
9/09/16,0,81,67,1,1,,,,,,1,,,,,,,,,,,
9/10/16,1.01,78,61,1,,1,,,,,,,,,,,,,,,,
9/11/16,0,74,56,,,,,,,,,,,,,,,,,,,
9/12/16,0,74,55,1,,,,,,,1,,,,,,,,,,,
9/13/16,0,82,58,1,,,,,,,1,,,,,,,,,,,
9/14/16,0,76,59,1,,,,,,,,,,,,,,,,,,
9/15/16,0,72,54,,,,,,,,,,,,,,,,,,,
9/16/16,0,77,54,,,,,,,,1,,,,,,,,,,,
9/17/16,0.22,75,66,1,,,,,,,,,,,,,,,,,,
9/18/16,0.21,80,64,1,1,,,,,,,,,,,,,,,,,
9/19/16,0,83,60,1,,,,,,,,,,,,,,,,,,
9/20/16,0,84,64,,,,,,,,1,,,,,,,,,,,
9/21/16,0,81,58,1,,,,,,,1,,,,,,,,,,,
9/22/16,0,86,64,1,,,,,,,,,,,,,,,,,,
9/23/16,0,80,63,1,,,,,,,1,,,,,,,,,,,
9/24/16,0,70,55,,,,,,,,,,,,,,,,,,,
9/25/16,0,73,51,,,,,,,,1,,,,,,,,,,,
9/26/16,0.27,69,53,1,,,,,,,,,,,,,,,,,,
9/27/16,0,70,49,,,,,,,,,,,,,,,,,,,
9/28/16,0.47,60,55,1,,,,,,,,,,,,,,,,,,
9/29/16,2.87,64,59,1,,,,,,,,,,,,,,,,,,
9/30/16,0.38,64,58,1,,,,,,,,,,,,,,,,,,
10/01/16,0.29,69,56,1,,1,,,,,1,,,,,,,,,,,
10/02/16,0.02,69,52,1,,,,,,,1,,,,,,,,,,,
10/03/16,0,66,53,1,1,,,,,,1,,,,,,,,,,,
10/04/16,0,74,52,1,1,,,,,,1,,,,,,,,,,,
10/05/16,0,76,61,,,,,,,,,,,,,,,,,,,
10/06/16,0,79,61,1,,,,,,,1,,,,,,,,,,,
10/07/16,0,77,57,1,,,,,,,1,,,,,,,,,,,
10/08/16,0,61,43,,,,,,,,,,,,,,,,,,,
10/09/16,0,62,40,,,,,,,,,,,,,,,,,,,
10/10/16,0,60,39,1,,,,,,,1,,,,,,,,,,,
10/11/16,0,67,48,1,,,,,,,1,,,,,,,,,,,
10/12/16,0.18,78,51,1,,,,,,,1,,,,,,,,,,,
10/13/16,0,58,43,,,,,,,,,,,,,,,,,,,
10/14/16,0,59,39,1,,,,,,,1,,,,,,,,,,,
10/15/16,0,73,42,1,,,,,,,1,,,,,,,,,,,
10/16/16,0.12,69,63,1,,,,,,,1,,,,,,,,,,,
10/17/16,0,81,63,1,,,,,,,,,,,,,,,,,,
10/18/16,0,77,58,,,,,,,,1,,,,,,,,,,,
10/19/16,0.05,73,51,1,,,,,,,,,,,,,,,,,,
10/20/16,1,59,49,1,,,,,,,,,,,,,,,,,,
10/21/16,0.02,54,43,,,,,,,,,,,,,,,,,,,
10/22/16,0,53,39,,,,,,,,,,,,,,,,,,,
10/23/16,0,66,44,,,,,,,,,,,,,,,,,,,
10/24/16,0,56,40,,,,,,,,,,,,,,,,,,,
10/25/16,0,54,35,,,,,,,,,,,,,,,,,,,
10/26/16,0.51,45,35,1,,,,,,,,,,,,,,,,,,
10/27/16,0.14,48,42,1,,,,,,,1,,,,,,,,,,,
10/28/16,0,55,34,1,,,,,,,,,,,,,,,,,,
10/29/16,0,72,53,1,,,,,,,1,,,,,,,,,,,
10/30/16,0.65,57,43,1,,1,,,,,,,,,,,,,,,,
10/31/16,0,53,37,1,,,,,,,1,,,,,,,,,,,
11/01/16,0,78,48,1,,,,,,,1,,,,,,,,,,,
11/02/16,0.81,68,56,1,,1,,,,,1,,,,,,,,,,,
11/03/16,0.16,60,50,1,,1,,,,,,,,,,,,,,,,
11/04/16,0,57,42,,,,,,,,,,,,,,,,,,,
11/05/16,0,67,38,1,,,,,,,1,,,,,,,,,,,
11/06/16,0,66,43,1,1,,,,,,1,,,,,,,,,,,
11/07/16,0,66,46,1,1,,,,,,1,,,,,,,,,,,
11/08/16,0.04,60,43,1,1,,,,,,1,,,,,,,,,,,
11/09/16,0,54,39,,,,,,,,,,,,,,,,,,,
11/10/16,0,63,35,,,,,,,,,,,,,,,,,,,
11/11/16,0,54,33,,,,,,,,,,,,,,,,,,,
11/12/16,0,50,29,,,,,,,,1,,,,,,,,,,,
